"","id","URM","URM2","day0","day","homeavoid.x","curraffect","e.excited","e.enthus","e.nerv","e.fear","e.hostile","e.uncertain","e.calm","e.peace","e.indiff","e.homesick","e.guilty","e.happy","e.shame","e.slug","e.sleepy","e.proud","neg.m.x","pos.m.x","er.accept","er.distractbusy","er.rumin","er.prob","er.socsupp","er.benfind","er.conseq","er.selfblame","er.otherblame","er.posfocus","er.beh","er.savor","er.perspect","er.distractonline","er.suppress1","er.suppress2","er.avoid","iof.day","WUcon_hrs","WUcon_mode","WUcon_mode_txt","WUcon_mode_3","WUcon_mode_4","WUcon_mode_5","WUcon_mode_5_txt","famcon","fambff_modes_1","fambff_modes_2","fambff_modes_3","fambff_modes_4","fambff_modes_5","fambff_modes_5_txt","famcon_me","me_famcon","interact","express","suppress","avoid.home","avoid.h_acad","avoid.h_soc","avoid.h_money","avoid.college","avoid.c_acad","avoid.c_soc","avoid.c_money","firstgen","gender","iof.day.y","neg.m.y","pos.m.y","homeavoid.y","er.avoid.y","filter_$","min","missincases","completecases","complete","iof.x.pc","duration.exp","duration","StartDate","EndDate","Date_analysis"
"586",85,0,1,4,5,1.25,6,3,4,2,1,1,1,3,3,2,2,1,4,1,2,2,2,1.5,3.16666666666667,3,2,1,3,4,2,1,2,1,3,3,3,2,2,2,2,1,4,4,1,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,3,4,1,2,1,1,2,1,1,1,1,2,4,1.375,3.33333333333333,2.25,2,0,1,0,1,1,0,0,1075,"4/21/2017 17:48","4/21/2017 18:06","Friday, April 21st"
"587",85,0,1,5,6,1.5,NA,1,3,1,1,1,1,4,4,3,3,1,3,1,2,1,1,1.375,2.66666666666667,4,2,1,2,2,1,1,1,1,1,4,2,1,3,2,3,2,4,5,1,NA,1,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0,0.25,1,3,3,2,2,1,1,2,1,1,2,1,2,4,1.375,3.33333333333333,2.25,2,0,1,0,1,1,0,1,317,"4/22/2017 19:16","4/22/2017 19:22","Saturday, April 22nd"
"588",85,0,1,6,7,1.25,NA,2,4,2,1,1,1,3,3,1,1,1,4,2,2,2,1,1.5,2.83333333333333,2,2,2,2,2,1,2,2,1,3,3,3,3,2,2,1,2,3,5,1,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,3,4,2,1,1,1,2,1,1,1,1,2,4,1.375,3.33333333333333,2.25,2,0,1,0,1,1,-1,0,885,"4/23/2017 23:23","4/23/2017 23:37","Sunday, April 23rd"
"589",86,0,0,0,1,1.75,7,3,2,2,2,1,4,3,2,3,4,2,3,1,4,4,3,2.5,2.66666666666667,3,3,3,4,4,3,3,3,2,3,3,3,4,4,3,2,2,3,1,1,NA,1,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0.25,0,1,3,4,1,1,3,2,2,1,2,1,0,1,3,2.5,2.66666666666667,1.75,2,1,1,0,1,1,-0.142857142857143,1,229,"4/17/2017 19:28","4/17/2017 19:32","Monday, April 17th"
"590",86,0,0,1,2,2.25,8,4,2,2,2,1,4,3,2,2,4,2,3,1,4,4,3,2.5,2.83333333333333,2,3,3,3,2,3,3,3,2,3,3,3,3,4,4,2,2,3,2,1,NA,1,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0.25,0,1,3,3,2,2,4,1,1,2,2,1,0,1,3,2.5,2.66666666666667,1.75,2,0,1,0,1,1,-0.142857142857143,1,279,"4/18/2017 18:05","4/18/2017 18:09","Tuesday, April 18th"
"591",86,0,0,2,3,2.25,5,2,2,4,4,1,4,2,2,3,2,2,3,2,3,3,2,2.625,2.16666666666667,3,2,3,3,1,3,4,2,2,3,3,2,4,4,3,2,2,4,0.5,1,NA,1,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0.25,0,1,4,2,2,2,4,1,2,2,2,1,0,1,3,2.5,2.66666666666667,1.75,2,0,1,0,1,1,0.857142857142857,1,213,"4/19/2017 17:44","4/19/2017 17:48","Wednesday, April 19th"
"592",86,0,0,3,4,2.25,4,2,2,4,4,1,4,2,2,3,4,2,2,2,4,3,4,3,2.33333333333333,3,3,3,3,3,4,3,3,2,2,1,2,4,4,4,2,3,3,0.25,1,NA,NA,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0,0,0,NA,NA,2,2,4,1,1,2,2,1,0,1,3,2.5,2.66666666666667,1.75,2,0,1,0,1,1,-0.142857142857143,1,148,"4/20/2017 17:06","4/20/2017 17:08","Thursday, April 20th"
"593",86,0,0,4,5,2.25,4,2,2,4,3,1,4,2,3,2,4,2,3,3,5,5,2,3.375,2.33333333333333,2,3,4,2,1,3,2,3,2,3,2,2,3,4,4,3,3,3,0.25,1,NA,1,NA,NA,"",2,1,NA,1,NA,NA,"",1,1,0,NA,NA,2,2,4,1,2,2,3,1,0,1,3,2.5,2.66666666666667,1.75,2,0,1,0,1,1,-0.142857142857143,1,214,"4/21/2017 17:31","4/21/2017 17:35","Friday, April 21st"
"594",86,0,0,5,6,2.5,NA,2,2,4,3,2,4,2,1,4,4,4,2,5,5,4,1,3.875,1.66666666666667,2,2,4,1,1,2,2,3,2,1,2,2,2,3,5,2,2,3,4,1,NA,1,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0.25,0,1,4,2,2,2,4,2,2,2,4,2,0,1,3,2.5,2.66666666666667,1.75,2,0,1,0,1,1,-0.142857142857143,1,172,"4/22/2017 23:07","4/22/2017 23:10","Saturday, April 22nd"
"595",86,0,0,6,7,2,NA,2,2,2,2,1,4,2,2,3,4,2,3,2,4,3,3,2.5,2.33333333333333,3,3,4,3,1,3,3,2,2,2,1,2,4,3,4,2,2,3,0.5,1,NA,1,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0.5,0,1,5,2,2,2,3,1,1,2,3,1,0,1,3,2.5,2.66666666666667,1.75,2,0,1,0,1,1,-0.142857142857143,1,151,"4/23/2017 23:04","4/23/2017 23:07","Sunday, April 23rd"
"596",87,0,0,0,1,1.5,7,2,3,2,2,2,3,3,2,3,1,2,3,1,2,3,1,1.875,2.33333333333333,1,4,2,3,2,3,3,3,2,2,2,2,3,2,4,3,3,4,1,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,4,3,1,1,2,2,2,1,4,1,0,1,4,1.875,2.33333333333333,1.5,3,1,1,0,1,0,0.75,1,404,"4/17/2017 17:04","4/17/2017 17:11","Monday, April 17th"
"597",87,0,0,1,2,1.25,8,2,4,2,1,1,1,4,4,2,1,1,4,1,3,3,1,1.625,3.16666666666667,2,4,2,3,2,3,4,4,2,4,1,3,4,2,3,2,3,3,1,1,NA,1,NA,NA,"",5,NA,NA,1,NA,NA,"",0,5,1,4,3,1,1,2,1,2,1,2,1,0,1,4,1.875,2.33333333333333,1.5,3,0,1,0,1,0,-0.25,0,829,"4/18/2017 17:08","4/18/2017 17:22","Tuesday, April 18th"
"598",87,0,0,2,3,1.75,7,3,3,2,1,1,2,3,4,3,1,1,3,1,2,2,1,1.375,2.83333333333333,3,3,3,3,3,3,3,2,1,3,3,3,3,2,2,2,1,3,NA,1,NA,1,NA,NA,"",1,NA,NA,1,1,NA,"",0,1.5,1,2,3,1,2,2,2,1,2,2,2,0,1,4,1.875,2.33333333333333,1.5,3,0,1,0,1,0,-0.25,0,348961,"4/19/2017 19:22","4/23/2017 20:18","Wednesday, April 19th"
"599",87,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,1.875,2.33333333333333,1.5,3,0,1,1,0,0,NA,NA,NA,"","",""
"600",87,0,0,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,1.875,2.33333333333333,1.5,3,0,1,1,0,0,NA,NA,NA,"","",""
"601",87,0,0,5,6,1.25,5,2,2,2,3,3,3,2,2,2,2,3,2,1,3,3,2,2.5,2,2,3,3,3,3,2,2,3,3,2,3,2,2,3,2,2,3,3,3,1,NA,1,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0.5,0,1,3,4,1,1,2,1,2,2,3,3,0,1,4,1.875,2.33333333333333,1.5,3,0,1,0,1,0,-0.25,1,248,"4/22/2017 18:35","4/22/2017 18:39","Saturday, April 22nd"
"602",87,0,0,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,1.875,2.33333333333333,1.5,3,0,1,1,0,0,NA,NA,NA,"","",""
"603",88,0,0,0,1,1,8,3,3,2,1,1,2,2,2,1,1,1,4,1,1,2,1,1.25,2.5,1,2,1,1,4,1,1,1,1,2,3,1,4,1,1,2,2,5,4.5,1,NA,1,1,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,2,4,1,1,1,1,1,1,1,1,0,1,5,1.25,2.5,1,2,1,1,0,1,0,0,1,256,"4/17/2017 17:06","4/17/2017 17:10","Monday, April 17th"
"604",88,0,0,1,2,1,6,3,2,2,1,1,2,2,2,1,2,1,3,1,1,2,1,1.375,2.16666666666667,2,2,1,2,2,1,2,1,1,2,2,2,2,2,1,2,1,5,4,1,NA,1,NA,NA,"",0.5,NA,NA,1,1,NA,"",0.25,0.25,1,1,5,1,1,1,1,1,1,1,1,0,1,5,1.25,2.5,1,2,0,1,0,1,0,0,1,281,"4/18/2017 19:59","4/18/2017 20:04","Tuesday, April 18th"
"605",88,0,0,2,3,1,4,1,1,3,2,3,2,2,1,1,2,1,2,1,1,2,1,1.875,1.33333333333333,2,1,3,2,2,1,4,1,4,3,2,1,1,2,1,2,2,5,4,1,NA,1,1,NA,"",1,NA,NA,NA,1,NA,"",0,1,1,2,5,1,1,1,1,1,1,1,1,0,1,5,1.25,2.5,1,2,0,1,0,1,0,0,0,921,"4/19/2017 20:32","4/19/2017 20:47","Wednesday, April 19th"
"606",88,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,1.25,2.5,1,2,0,1,1,0,0,NA,NA,NA,"","",""
"607",88,0,0,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,1.25,2.5,1,2,0,1,1,0,0,NA,NA,NA,"","",""
"608",88,0,0,5,6,1,8,2,2,1,1,1,1,4,3,1,1,1,3,1,1,1,2,1,2.66666666666667,1,1,1,1,2,2,1,1,1,2,1,3,1,2,1,2,2,5,5,1,NA,1,1,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,2,5,1,1,1,1,1,2,1,1,0,1,5,1.25,2.5,1,2,0,1,0,1,0,0,1,179,"4/22/2017 19:06","4/22/2017 19:09","Saturday, April 22nd"
"609",88,0,0,6,7,1,8,2,2,1,1,1,2,2,3,1,1,1,3,1,2,2,2,1.25,2.33333333333333,1,1,1,1,2,2,1,1,1,4,3,2,2,1,1,2,1,5,5,1,NA,1,1,NA,"",0.5,NA,NA,1,1,NA,"",0.25,0.25,1,2,5,1,1,1,1,1,1,1,1,0,1,5,1.25,2.5,1,2,0,1,0,1,0,0,1,349,"4/23/2017 18:57","4/23/2017 19:02","Sunday, April 23rd"
"610",89,0,0,0,1,1.25,5,4,4,4,1,1,3,2,2,1,1,1,4,2,1,1,4,1.5,3.33333333333333,4,1,3,3,4,4,5,3,2,5,4,4,5,1,3,3,1,5,2,1,NA,1,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0,0.25,1,3,4,2,1,1,1,1,2,1,3,0,2,5,1.5,3.33333333333333,1.25,1,1,1,0,1,0,1.25,1,313,"4/17/2017 18:55","4/17/2017 19:00","Monday, April 17th"
"611",89,0,0,1,2,1,7,3,3,3,2,1,2,1,2,1,1,2,3,1,1,1,2,1.5,2.33333333333333,2,3,2,4,1,3,5,3,2,2,2,3,5,1,2,4,2,4,3.5,1,NA,1,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0,0.25,1,4,4,1,1,1,1,1,2,1,3,0,2,5,1.5,3.33333333333333,1.25,1,0,1,0,1,0,0.25,1,344,"4/18/2017 23:27","4/18/2017 23:33","Tuesday, April 18th"
"612",89,0,0,2,3,2.75,3,3,3,4,2,2,2,1,1,1,1,2,2,1,1,1,2,1.75,2,1,3,3,2,2,1,4,2,4,3,2,1,1,1,3,1,2,3,3,1,NA,1,NA,NA,"",1,NA,NA,1,NA,NA,"",0.5,0.5,1,4,2,2,3,3,3,1,1,1,1,0,2,5,1.5,3.33333333333333,1.25,1,0,1,0,1,0,-0.75,1,224,"4/19/2017 20:54","4/19/2017 20:57","Wednesday, April 19th"
"613",89,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,5,1.5,3.33333333333333,1.25,1,0,1,1,0,0,NA,NA,NA,"","",""
"614",89,0,0,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,5,1.5,3.33333333333333,1.25,1,0,1,1,0,0,NA,NA,NA,"","",""
"615",89,0,0,5,6,1,7,4,4,4,2,1,3,2,2,3,1,1,4,1,2,2,4,1.75,3.33333333333333,4,3,2,4,1,2,5,1,4,4,2,3,4,2,2,3,1,3,5,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,3,3,1,1,1,1,2,3,1,4,0,2,5,1.5,3.33333333333333,1.25,1,0,1,0,1,0,-0.75,1,522,"4/22/2017 17:42","4/22/2017 17:51","Saturday, April 22nd"
"616",89,0,0,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,5,1.5,3.33333333333333,1.25,1,0,1,1,0,0,NA,NA,NA,"","",""
"617",90,0,1,0,1,3.5,NA,3,2,2,2,2,2,3,3,5,2,2,2,2,5,5,2,2.75,2.5,3,3,3,4,4,3,3,3,3,2,2,4,3,5,3,4,5,5,1,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,1,3,3,3,4,4,3,3,3,3,0,1,5,2.75,2.5,3.5,5,1,1,0,1,0,1.75,1,130,"4/17/2017 19:39","4/17/2017 19:41","Monday, April 17th"
"618",90,0,1,1,2,3.5,4,2,2,2,1,2,4,3,3,5,3,3,2,2,4,5,2,2.75,2.33333333333333,3,4,3,4,3,3,3,3,3,3,2,3,2,2,4,3,4,4,1,1,NA,1,NA,NA,"",0.5,NA,1,NA,1,NA,"",0.25,0.25,1,3,3,4,4,3,3,3,2,3,3,0,1,5,2.75,2.5,3.5,5,0,1,0,1,0,0.75,1,130,"4/18/2017 20:56","4/18/2017 20:58","Tuesday, April 18th"
"619",90,0,1,2,3,2.75,3,3,2,3,3,3,4,2,3,5,4,3,2,3,5,5,2,3.625,2.33333333333333,2,2,2,3,2,3,2,3,2,3,2,3,3,2,3,3,2,2,1,1,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,5,3,3,3,3,2,3,3,4,4,0,1,5,2.75,2.5,3.5,5,0,1,0,1,0,-1.25,1,160,"4/19/2017 17:32","4/19/2017 17:35","Wednesday, April 19th"
"620",90,0,1,3,4,3,6,2,2,1,1,2,3,4,2,5,3,1,2,3,5,5,2,2.625,2.33333333333333,2,4,1,2,3,1,1,1,1,1,2,4,1,2,4,2,5,2,1,1,NA,NA,NA,NA,"",1,NA,NA,1,1,NA,"",0.5,0.5,1,4,4,3,4,3,2,2,2,2,4,0,1,5,2.75,2.5,3.5,5,0,1,0,1,0,-1.25,0,267645,"4/20/2017 21:21","4/23/2017 23:42","Thursday, April 20th"
"621",90,0,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,2.75,2.5,3.5,5,0,1,1,0,0,NA,NA,NA,"","",""
"622",90,0,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,2.75,2.5,3.5,5,0,1,1,0,0,NA,NA,NA,"","",""
"623",90,0,1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,2.75,2.5,3.5,5,0,1,1,0,0,NA,NA,NA,"","",""
"624",91,0,1,0,1,2,NA,3,3,3,2,1,3,3,3,2,1,2,3,2,3,4,2,2.25,2.83333333333333,3,4,2,4,4,2,4,4,1,2,4,1,1,4,2,1,3,2,4,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,2,4,4,1,2,1,2,1,4,2,0,1,2,2.25,2.83333333333333,2,3,1,1,0,1,0,0.4,1,298,"4/17/2017 17:24","4/17/2017 17:29","Monday, April 17th"
"625",91,0,1,1,2,1,7,4,4,1,1,1,2,4,4,1,2,2,4,2,2,2,2,1.625,3.66666666666667,4,4,1,4,1,4,1,2,1,4,4,4,4,2,3,4,3,3,5,1,NA,1,1,NA,"",0.5,NA,NA,1,NA,NA,"",0.25,0.25,1,2,5,1,1,1,1,1,1,1,1,0,1,2,2.25,2.83333333333333,2,3,0,1,0,1,0,1.4,1,206,"4/18/2017 17:09","4/18/2017 17:12","Tuesday, April 18th"
"626",91,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,2.25,2.83333333333333,2,3,0,1,1,0,0,NA,NA,NA,"","",""
"627",91,0,1,3,4,1,9,5,5,1,1,1,2,3,4,1,1,2,5,2,2,3,2,1.625,4,5,4,2,3,4,5,2,4,2,5,5,4,4,1,1,5,1,1,12,1,NA,1,1,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,1,5,1,1,1,1,1,1,1,1,0,1,2,2.25,2.83333333333333,2,3,0,1,0,1,0,-0.6,1,259,"4/20/2017 23:16","4/20/2017 23:21","Thursday, April 20th"
"628",91,0,1,4,5,1,5,2,1,2,1,1,3,2,1,2,1,2,2,2,3,4,1,2,1.5,3,2,3,4,2,2,3,3,1,2,2,1,1,3,3,2,2,1,2,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,5,4,1,1,1,1,1,1,2,1,0,1,2,2.25,2.83333333333333,2,3,0,1,0,1,0,-0.6,1,336,"4/21/2017 17:03","4/21/2017 17:09","Friday, April 21st"
"629",91,0,1,5,6,1,7,2,1,2,1,1,1,4,3,3,1,2,3,2,2,4,1,1.875,2.33333333333333,3,3,1,2,2,1,1,1,1,2,3,3,2,3,2,1,1,1,1,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,3,5,1,1,1,1,1,1,1,1,0,1,2,2.25,2.83333333333333,2,3,0,1,0,1,0,-0.6,1,164,"4/22/2017 17:09","4/22/2017 17:12","Saturday, April 22nd"
"630",91,0,1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,2.25,2.83333333333333,2,3,0,1,1,0,0,NA,NA,NA,"","",""
"631",92,0,0,0,1,1,6,1,1,2,2,1,2,3,2,2,2,1,2,3,3,3,NA,2.125,NA,3,1,1,3,1,2,2,3,2,1,1,1,2,1,4,1,1,3,1,1,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,4,3,1,1,1,1,1,2,1,1,0,1,3,2.125,NA,1,1,1,1,0,1,1,0,1,413,"4/17/2017 17:48","4/17/2017 17:54","Monday, April 17th"
"632",92,0,0,1,2,1,6,1,2,1,1,1,1,2,3,2,1,1,2,1,2,2,1,1.25,1.83333333333333,3,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,1,3,2,1,NA,1,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0.25,0.25,1,5,4,1,1,1,1,1,1,1,1,0,1,3,2.125,NA,1,1,0,1,0,1,1,0,1,221,"4/18/2017 18:49","4/18/2017 18:53","Tuesday, April 18th"
"633",92,0,0,2,3,1,7,2,2,1,1,1,1,4,2,2,1,1,3,1,2,2,1,1.25,2.33333333333333,3,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,2,1,NA,NA,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0,0.25,1,4,5,1,1,1,1,1,1,1,1,0,1,3,2.125,NA,1,1,0,1,0,1,1,0,1,296,"4/19/2017 17:50","4/19/2017 17:55","Wednesday, April 19th"
"634",92,0,0,3,4,1,6,1,2,1,1,1,1,2,3,2,1,1,3,1,1,1,3,1,2.33333333333333,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1.5,1,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,4,5,1,1,1,1,1,1,1,1,0,1,3,2.125,NA,1,1,0,1,0,1,1,0,1,134,"4/20/2017 17:28","4/20/2017 17:30","Thursday, April 20th"
"635",92,0,0,4,5,1,7,2,2,1,1,1,1,3,3,2,2,1,3,1,1,1,3,1.125,2.66666666666667,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,3,1,1,NA,1,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0.25,0,1,4,5,1,1,1,1,1,1,1,1,0,1,3,2.125,NA,1,1,0,1,0,1,1,0,1,144,"4/21/2017 17:12","4/21/2017 17:15","Friday, April 21st"
"636",92,0,0,5,6,1,8,3,3,1,2,2,2,2,2,2,1,1,3,1,2,2,3,1.5,2.66666666666667,3,1,1,1,1,1,2,1,1,2,3,3,2,1,2,1,1,3,5,1,NA,1,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0.25,NA,1,4,5,1,1,1,1,1,1,1,1,0,1,3,2.125,NA,1,1,0,1,0,1,1,0,1,392,"4/22/2017 17:14","4/22/2017 17:20","Saturday, April 22nd"
"637",92,0,0,6,7,1,6,1,1,1,1,1,1,3,2,2,1,1,2,1,4,4,1,1.75,1.66666666666667,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,3,9,1,NA,1,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0.25,NA,1,4,4,1,1,1,1,1,1,1,1,0,1,3,2.125,NA,1,1,0,1,0,1,1,0,1,225,"4/23/2017 20:52","4/23/2017 20:55","Sunday, April 23rd"
"638",93,0,0,0,1,1,6,2,3,2,1,1,2,3,3,3,1,1,3,1,1,2,2,1.25,2.66666666666667,1,2,1,1,1,1,3,1,1,3,2,1,3,2,3,1,1,4,2,1,NA,NA,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0.25,0,1,3,3,1,1,1,1,1,1,1,1,0,1,4,1.25,2.66666666666667,1,1,1,1,0,1,0,0,1,221,"4/17/2017 17:30","4/17/2017 17:34","Monday, April 17th"
"639",93,0,0,1,2,1.25,7,3,3,2,1,1,2,3,3,2,1,3,3,1,2,2,2,1.625,2.83333333333333,2,2,2,2,1,2,2,3,1,3,1,2,3,3,2,2,1,4,0,NA,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,0,NA,NA,2,1,1,1,1,1,1,1,0,1,4,1.25,2.66666666666667,1,1,0,1,0,1,0,0,1,145,"4/18/2017 17:27","4/18/2017 17:30","Tuesday, April 18th"
"640",93,0,0,2,3,1,7,3,3,2,2,1,2,3,3,2,1,2,4,1,2,3,3,1.75,3.16666666666667,3,2,2,2,1,2,2,1,1,3,2,3,3,3,2,2,1,4,0.5,1,NA,NA,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0.5,0,1,3,4,1,1,1,1,1,1,1,1,0,1,4,1.25,2.66666666666667,1,1,0,1,0,1,0,0,1,276,"4/19/2017 17:17","4/19/2017 17:22","Wednesday, April 19th"
